val_loss,val_accuracy,val_getRecall,val_getPrecision,loss,accuracy,getRecall,getPrecision
0.6462281346321106,0.6757685542106628,0.6626450419425964,0.6836403608322144,0.20106321496171556,0.9246314764022827,0.9239799380302429,0.9253233671188354
1.0922931432724,0.6779956221580505,0.6546208262443542,0.6872544288635254,0.1979882280250611,0.926095187664032,0.9254204630851746,0.9268516898155212
2.718914747238159,0.33812636137008667,0.29668405652046204,0.3327000141143799,0.19637785273586092,0.9268412590026855,0.9261268377304077,0.9275306463241577
0.599093496799469,0.7523602247238159,0.747177004814148,0.7557719945907593,0.19216269842833744,0.9276958703994751,0.9269894361495972,0.9283366203308105
1.966367244720459,0.39724037051200867,0.37565746903419495,0.39422300457954407,0.18991763654971722,0.9285032749176025,0.9279870390892029,0.92918461561203
0.3393605649471283,0.7883805632591248,0.7697598338127136,0.8024213910102844,0.1876607851485356,0.9296506643295288,0.9291034936904907,0.9302417039871216
0.27372685074806213,0.8214476108551025,0.8180006742477417,0.8242252469062805,0.18459806907714293,0.9301464557647705,0.9296746850013733,0.9307241439819336
0.31796780228614807,0.8409101963043213,0.8366590142250061,0.8458885550498962,0.18232315027095625,0.9314307570457458,0.9308409690856934,0.9319196939468384
0.43070292472839355,0.8545630574226379,0.8493527770042419,0.8591022491455078,0.18212633799864011,0.9314591288566589,0.9308723211288452,0.9320192337036133
0.5824795365333557,0.7638828158378601,0.7574147582054138,0.7682607173919678,0.1801640646065325,0.9319737553596497,0.9315755367279053,0.9325305223464966
0.3490508496761322,0.8490922451019287,0.8440544605255127,0.8538122177124023,0.1776812246005584,0.9333383440971375,0.9327628016471863,0.933810830116272
0.5974730849266052,0.7455821633338928,0.7337488532066345,0.7554275989532471,0.17679810294417775,0.9331967234611511,0.9326708316802979,0.9336866736412048
0.2718859612941742,0.8448317646980286,0.8355181217193604,0.855840265750885,0.1753484311983613,0.9338813424110413,0.9334450364112854,0.9344004988670349
0.9512349963188171,0.7226821780204773,0.6908836364746094,0.7383461594581604,0.17358934685659508,0.934197723865509,0.9338093996047974,0.9346548318862915
0.1496090143918991,0.8498184680938721,0.8430875539779663,0.8549469113349915,0.1718566859161379,0.9357700943946838,0.9353088736534119,0.936208963394165
0.3418433666229248,0.8675381541252136,0.8663672208786011,0.8685786128044128,0.17454035966431997,0.9341269135475159,0.9336592555046082,0.9347149133682251
0.44710278511047363,0.8346647024154663,0.829689085483551,0.8398167490959167,0.16968266743038996,0.9359683990478516,0.9355356097221375,0.9363545775413513
2.28629469871521,0.5431614518165588,0.5267786979675293,0.5485633015632629,0.16977059024491303,0.9362328052520752,0.9358856678009033,0.9366804361343384
0.5086929202079773,0.8065359592437744,0.7984336614608765,0.8119616508483887,0.16813619941101932,0.9366388916969299,0.9362348914146423,0.9370279908180237
0.3272593319416046,0.8445412516593933,0.839510977268219,0.8486290574073792,0.16816651019375678,0.9363366961479187,0.9359298348426819,0.9367476105690002
0.9693300127983093,0.6659888625144958,0.6449342966079712,0.6759269833564758,0.16571011613973985,0.9376776814460754,0.9372650980949402,0.9380477070808411
0.3690727949142456,0.8397966623306274,0.8243615031242371,0.850871741771698,0.16604657807484394,0.937299907207489,0.9368831515312195,0.9376882910728455
0.24483299255371094,0.8519002795219421,0.8436096906661987,0.8594475984573364,0.16504989873673506,0.937597393989563,0.9372263550758362,0.9380143880844116
0.3595599830150604,0.8624061942100525,0.8556551337242126,0.8676038384437561,0.16419428354393484,0.9380506873130798,0.9377484917640686,0.9383981227874756
2.176137685775757,0.5681433081626892,0.5556554198265076,0.572746217250824,0.1632172215342658,0.9382253885269165,0.9379460215568542,0.9385812282562256
0.25721707940101624,0.8600338697433472,0.8518850803375244,0.8676140308380127,0.16256207099617404,0.938121497631073,0.9377015829086304,0.9385198354721069
0.5046767592430115,0.8353909254074097,0.8308782577514648,0.8379696011543274,0.16141572288846096,0.9384897947311401,0.9381797909736633,0.9387907981872559
1.4094804525375366,0.5898329615592957,0.5695667862892151,0.6006031632423401,0.1605081318369123,0.938740074634552,0.9384066462516785,0.9390364289283752
0.24420040845870972,0.8630840182304382,0.8609046936035156,0.8658812642097473,0.15892542655597977,0.9396843910217285,0.9394270181655884,0.9400372505187988
0.29847678542137146,0.8720406889915466,0.8679331541061401,0.876196563243866,0.1585947484193895,0.9401187896728516,0.939792811870575,0.9404512643814087
0.3988676071166992,0.8556281924247742,0.8551043272018433,0.8558353781700134,0.1578614143549253,0.9400385022163391,0.9397474527359009,0.9404139518737793
0.3094668686389923,0.8299201130867004,0.8256961107254028,0.8327630162239075,0.1586106623442666,0.9395049810409546,0.9392099380493164,0.939862072467804
0.3625999987125397,0.8650689721107483,0.8632831573486328,0.8668919801712036,0.15966637070097053,0.9395899772644043,0.93915855884552,0.9399658441543579
0.2978377342224121,0.878044068813324,0.8709878921508789,0.8839408159255981,0.1565075669358387,0.9406476616859436,0.9403572082519531,0.9409064650535583
0.4093399941921234,0.818010151386261,0.8130125403404236,0.8224875330924988,0.1563115878955692,0.9400385022163391,0.9398050904273987,0.9403916001319885
0.31630727648735046,0.8277899026870728,0.8195382356643677,0.8332642316818237,0.15418125210180395,0.9411858916282654,0.9409042596817017,0.9414563775062561
0.39649316668510437,0.8418300747871399,0.8340389132499695,0.8460285663604736,0.16030646727676315,0.9393396973609924,0.9387757778167725,0.9397451281547546
0.28065812587738037,0.8836117386817932,0.8793407678604126,0.8874239921569824,0.15470264463198047,0.9409403800964355,0.9405033588409424,0.941218912601471
0.8433826565742493,0.733914315700531,0.7171883583068848,0.7460247278213501,0.1535204342549166,0.9415636658668518,0.9412246942520142,0.9418489336967468
0.379838228225708,0.7986928224563599,0.783661961555481,0.811152994632721,0.15376961219355004,0.9414361715316772,0.9411326050758362,0.9417725801467896
0.2726636230945587,0.8852093815803528,0.8827826976776123,0.8885669112205505,0.15198688019965645,0.9419272541999817,0.9416420459747314,0.9422217011451721
0.2204587459564209,0.8942629098892212,0.8929232358932495,0.8957794308662415,0.15194431941793365,0.9421113729476929,0.9418796896934509,0.9424179792404175
0.572525143623352,0.7441781759262085,0.7316898703575134,0.7523597478866577,0.1513836713248479,0.9426590800285339,0.942352831363678,0.9429080486297607
0.4000829756259918,0.8239651322364807,0.8168119192123413,0.8295934796333313,0.1526860397621778,0.9419980645179749,0.94156813621521,0.9423328042030334
0.6025834083557129,0.7157589197158813,0.7006476521492004,0.7249999642372131,0.14998307724843474,0.9431312680244446,0.9428024888038635,0.9434206485748291
